"userid","outlet_type","brand_name","business_category","date"
4056486,"online","GrocerApp","Stores & Grocery","2023-07-16"
4056486,"online","GrocerApp","Stores & Grocery","2023-07-17"
4056486,"online","foodpanda","Food & Restaurants","2023-07-17"
4056520,"online","foodpanda","Food & Restaurants","2023-07-17"
4056579,"online","Daraz","Market Place","2023-07-13"
4056663,"online","foodpanda","Food & Restaurants","2023-07-16"
4056671,"online","foodpanda","Food & Restaurants","2023-07-12"
4056682,"online","Daraz","Market Place","2023-07-14"
4056710,"instore","Pizza Max","Food & Restaurants","2023-07-11"
4056710,"instore","Pizza Max","Food & Restaurants","2023-07-12"
4056710,"instore","Pizza Max","Food & Restaurants","2023-07-14"
4056730,"online","foodpanda","Food & Restaurants","2023-07-12"
4056757,"online","foodpanda","Food & Restaurants","2023-07-12"
4056761,"online","foodpanda","Food & Restaurants","2023-07-12"
4056762,"online","Daraz","Market Place","2023-07-12"
4056766,"online","foodpanda","Food & Restaurants","2023-07-12"
4056781,"online","foodpanda","Food & Restaurants","2023-07-12"
4056793,"online","foodpanda","Food & Restaurants","2023-07-12"
4056835,"online","Jenpharm","Health & Fitness","2023-07-12"
4056844,"online","foodpanda","Food & Restaurants","2023-07-12"
4056847,"online","foodpanda","Food & Restaurants","2023-07-12"
4056864,"online","Scents'n Stories","Health, Beauty & Gifts","2023-07-31"
4056891,"online","foodpanda","Food & Restaurants","2023-07-12"
4056906,"online","foodpanda","Food & Restaurants","2023-07-12"
4056915,"online","foodpanda","Food & Restaurants","2023-07-12"
4056928,"online","foodpanda","Food & Restaurants","2023-07-12"
4056930,"online","foodpanda","Food & Restaurants","2023-07-13"
4056963,"online","Shield Corporation Limited","Stores & Grocery","2023-07-12"
4056975,"online","foodpanda","Food & Restaurants","2023-07-12"
4056979,"online","Daraz","Market Place","2023-07-16"
4056996,"online","foodpanda","Food & Restaurants","2023-07-14"
4057004,"online","foodpanda","Food & Restaurants","2023-07-13"
4057004,"online","foodpanda","Food & Restaurants","2023-07-14"
4057010,"online","AliExpress","Market Place","2023-07-26"
4057010,"online","Daraz","Market Place","2023-07-12"
4057010,"online","foodpanda","Food & Restaurants","2023-07-16"
4057013,"online","foodpanda","Food & Restaurants","2023-07-12"
4057015,"online","foodpanda","Food & Restaurants","2023-07-12"
4057018,"online","foodpanda","Food & Restaurants","2023-07-14"
4057039,"online","foodpanda","Food & Restaurants","2023-07-12"
4057045,"online","foodpanda","Food & Restaurants","2023-07-14"
4057060,"online","AliExpress","Market Place","2023-07-18"
4057060,"online","AliExpress","Market Place","2023-07-19"
4057060,"online","foodpanda","Food & Restaurants","2023-07-16"
4057061,"online","Dari Mooch","Health, Beauty & Gifts","2023-07-25"
4057069,"online","foodpanda","Food & Restaurants","2023-07-14"
4057074,"online","foodpanda","Food & Restaurants","2023-07-20"
4057086,"online","foodpanda","Food & Restaurants","2023-07-13"
4057108,"online","foodpanda","Food & Restaurants","2023-07-14"
4057113,"online","foodpanda","Food & Restaurants","2023-07-17"
4057113,"online","foodpanda","Food & Restaurants","2023-07-31"
4057117,"online","foodpanda","Food & Restaurants","2023-07-14"
4057122,"online","Daraz","Market Place","2023-07-16"
4057124,"online","foodpanda","Food & Restaurants","2023-07-14"
4057127,"online","foodpanda","Food & Restaurants","2023-07-17"
4057139,"online","foodpanda","Food & Restaurants","2023-07-14"
4057144,"online","Scents'n Stories","Health, Beauty & Gifts","2023-07-12"
4057148,"online","foodpanda","Food & Restaurants","2023-07-14"
4057162,"online","foodpanda","Food & Restaurants","2023-07-14"
4057163,"online","foodpanda","Food & Restaurants","2023-07-19"
4057201,"online","foodpanda","Food & Restaurants","2023-07-14"
4057206,"online","foodpanda","Food & Restaurants","2023-07-14"
4057212,"online","Naheed.pk","Stores & Grocery","2023-07-15"
4057212,"online","Naheed.pk","Stores & Grocery","2023-07-20"
4057212,"online","foodpanda","Food & Restaurants","2023-07-12"
4057233,"online","foodpanda","Food & Restaurants","2023-07-14"
4057237,"online","Saeed Ghani","Health, Beauty & Gifts","2023-07-13"
4057251,"online","Daraz","Market Place","2023-07-12"
4057310,"online","foodpanda","Food & Restaurants","2023-07-12"
4057312,"online","foodpanda","Food & Restaurants","2023-07-15"
4057321,"online","foodpanda","Food & Restaurants","2023-07-15"
4057329,"online","foodpanda","Food & Restaurants","2023-07-17"
4057342,"online","foodpanda","Food & Restaurants","2023-07-18"
4057356,"online","foodpanda","Food & Restaurants","2023-07-18"
4057378,"online","foodpanda","Food & Restaurants","2023-07-18"
4057384,"online","Daraz","Market Place","2023-07-13"
4057396,"online","foodpanda","Food & Restaurants","2023-07-18"
4057422,"online","urbansole","Fashion","2023-07-22"
4057425,"online","elo","Fashion","2023-07-12"
4057496,"online","Simply Sufi","Stores & Grocery","2023-07-13"
4057524,"online","Simply Sufi","Stores & Grocery","2023-07-12"
4057524,"online","Simply Sufi","Stores & Grocery","2023-07-20"
4057582,"online","SAYA","Fashion","2023-07-15"
4057582,"online","foodpanda","Food & Restaurants","2023-07-26"
4057590,"online","Simply Sufi","Stores & Grocery","2023-07-12"
4057618,"online","foodpanda","Food & Restaurants","2023-07-12"
4057764,"online","Saeed Ghani","Health, Beauty & Gifts","2023-07-14"
4057783,"online","Daraz","Market Place","2023-07-16"
4057803,"online","Daraz","Market Place","2023-07-12"
4057907,"online","Daraz","Market Place","2023-07-30"
4057963,"online","Krave Mart","Stores & Grocery","2023-07-12"
4057970,"online","Daraz","Market Place","2023-07-25"
4058100,"online","foodpanda","Food & Restaurants","2023-07-13"
4058117,"online","Daraz","Market Place","2023-07-12"
4058374,"online","foodpanda","Food & Restaurants","2023-07-12"
4058423,"online","Krave Mart","Stores & Grocery","2023-07-12"
4058433,"online","Daraz","Market Place","2023-07-18"
4058502,"online","Reana.pk","Health, Beauty & Gifts","2023-07-13"
4058551,"online","foodpanda","Food & Restaurants","2023-07-12"
4058551,"online","foodpanda","Food & Restaurants","2023-07-16"
4058648,"online","Metro Cash & Carry","Stores & Grocery","2023-07-12"
4058839,"online","foodpanda","Food & Restaurants","2023-07-12"
4059172,"online","Rhizmall","Electronics & Home Appliances","2023-07-12"
4059172,"online","YOLO","Electronics & Home Appliances","2023-07-30"
4059240,"online","Saeed Ghani","Health, Beauty & Gifts","2023-07-19"
4059240,"online","Saeed Ghani","Health, Beauty & Gifts","2023-07-20"
4059244,"online","foodpanda","Food & Restaurants","2023-07-13"
4059250,"online","Daraz","Market Place","2023-07-28"
4059372,"online","California Pizza","Food & Restaurants","2023-07-12"
4059413,"instore","IDEAS","Fashion","2023-07-12"
4059539,"online","foodpanda","Food & Restaurants","2023-07-22"
4059548,"online","IDEAS","Fashion","2023-07-19"
4059548,"online","foodpanda","Food & Restaurants","2023-07-21"
4059655,"online","foodpanda","Food & Restaurants","2023-07-13"
4059669,"online","NDURE","Fashion","2023-07-22"
4059669,"online","Saeed Ghani","Health, Beauty & Gifts","2023-07-15"
4059677,"online","Daraz","Market Place","2023-07-12"
4059709,"online","foodpanda","Food & Restaurants","2023-07-31"
4059852,"online","Scents'n Stories","Health, Beauty & Gifts","2023-07-16"
4059886,"online","Daraz","Market Place","2023-07-13"
4059886,"online","Daraz","Market Place","2023-07-14"
4059933,"online","AliExpress","Market Place","2023-07-12"
4060036,"online","Daraz","Market Place","2023-07-13"
4060039,"online","Daraz","Market Place","2023-07-12"
4060284,"online","foodpanda","Food & Restaurants","2023-07-12"
4060288,"online","Daraz","Market Place","2023-07-12"
4060311,"online","Karachi Fried House","Food & Restaurants","2023-07-22"
4060314,"online","NDURE","Fashion","2023-07-12"
4060349,"online","Rivaj","Health, Beauty & Gifts","2023-07-28"
4060350,"online","Daraz","Market Place","2023-07-13"
4060350,"online","IDEAS","Fashion","2023-07-12"
4060353,"online","Daraz","Market Place","2023-07-12"
4060372,"online","Metro Cash & Carry","Stores & Grocery","2023-07-12"
4060377,"online","Daraz","Market Place","2023-07-12"
4060594,"online","Bag X","Fashion","2023-07-18"
4060625,"online","Daraz","Market Place","2023-07-12"
4060625,"online","Daraz","Market Place","2023-07-13"
4060627,"online","elo","Fashion","2023-07-12"
4060632,"online","AliExpress","Market Place","2023-07-15"
4060659,"online","foodpanda","Food & Restaurants","2023-07-12"
4060675,"online","Daraz","Market Place","2023-07-24"
4060683,"online","OPTP","Food & Restaurants","2023-07-12"
4060689,"online","Daraz","Market Place","2023-07-13"
4060727,"online","Krave Mart","Stores & Grocery","2023-07-12"
4060727,"online","Krave Mart","Stores & Grocery","2023-07-13"
4060809,"online","Daraz","Market Place","2023-07-12"
4060828,"online","Daraz","Market Place","2023-07-12"
4060850,"online","Daraz","Market Place","2023-07-12"
4060850,"online","Daraz","Market Place","2023-07-17"
4060858,"online","Daraz","Market Place","2023-07-12"
4060890,"instore","IDEAS","Fashion","2023-07-13"
4060890,"instore","IDEAS","Fashion","2023-07-24"
4060904,"online","Leyjao.pk","Electronics & Home Appliances","2023-07-12"
4060912,"online","foodpanda","Food & Restaurants","2023-07-15"
4060912,"online","foodpanda","Food & Restaurants","2023-07-25"
4060997,"online","foodpanda","Food & Restaurants","2023-07-21"
4061100,"online","Daraz","Market Place","2023-07-13"
4061126,"online","Westpoint","Electronics & Home Appliances","2023-07-22"
4061155,"online","foodpanda","Food & Restaurants","2023-07-13"
4061177,"online","foodpanda","Food & Restaurants","2023-07-12"
4061177,"online","foodpanda","Food & Restaurants","2023-07-14"
4061177,"online","foodpanda","Food & Restaurants","2023-07-18"
4061231,"online","NDURE","Fashion","2023-07-17"
4061233,"online","foodpanda","Food & Restaurants","2023-07-12"
4061233,"online","foodpanda","Food & Restaurants","2023-07-13"
4061264,"online","Brands River","Fashion","2023-07-20"
4061283,"online","Daraz","Market Place","2023-07-12"
4061283,"online","foodpanda","Food & Restaurants","2023-07-13"
4061311,"online","Daraz","Market Place","2023-07-12"
4061311,"online","Daraz","Market Place","2023-07-13"
4061315,"online","Daraz","Market Place","2023-07-12"
4061315,"online","Daraz","Market Place","2023-07-16"
4061315,"online","Daraz","Market Place","2023-07-20"
4061315,"online","foodpanda","Food & Restaurants","2023-07-12"
4061388,"online","Daraz","Market Place","2023-07-25"
4061388,"online","Daraz","Market Place","2023-07-26"
4061394,"online","Rivaj","Health, Beauty & Gifts","2023-07-12"
4061426,"online","foodpanda","Food & Restaurants","2023-07-12"
4061428,"online","Rhizmall","Electronics & Home Appliances","2023-07-12"
4061491,"online","foodpanda","Food & Restaurants","2023-07-14"
4061529,"online","Saeed Ghani","Health, Beauty & Gifts","2023-07-14"
4061532,"online","Daraz","Market Place","2023-07-12"
4061532,"online","Daraz","Market Place","2023-07-13"
4061612,"instore","OPTP","Food & Restaurants","2023-07-12"
4061662,"online","foodpanda","Food & Restaurants","2023-07-16"
4061667,"instore","OPTP","Food & Restaurants","2023-07-15"
4061667,"instore","OPTP","Food & Restaurants","2023-07-17"
4061667,"instore","OPTP","Food & Restaurants","2023-07-20"
4061685,"online","foodpanda","Food & Restaurants","2023-07-16"
4061685,"online","foodpanda","Food & Restaurants","2023-07-18"
4061685,"online","foodpanda","Food & Restaurants","2023-07-20"
4061685,"online","foodpanda","Food & Restaurants","2023-07-28"
4061774,"online","foodpanda","Food & Restaurants","2023-07-12"
4061784,"instore","Pizza Max","Food & Restaurants","2023-07-16"
4061784,"instore","Pizza Max","Food & Restaurants","2023-07-19"
4061784,"instore","Pizza Max","Food & Restaurants","2023-07-23"
4061784,"instore","Pizza Max","Food & Restaurants","2023-07-26"
4061784,"instore","Pizza Max","Food & Restaurants","2023-07-29"
4061787,"online","foodpanda","Food & Restaurants","2023-07-15"
4061797,"online","foodpanda","Food & Restaurants","2023-07-13"
4061806,"online","Daraz","Market Place","2023-07-23"
4061815,"online","Daraz","Market Place","2023-07-12"
4061846,"online","Metro Cash & Carry","Stores & Grocery","2023-07-28"
4061846,"online","foodpanda","Food & Restaurants","2023-07-15"
4061846,"online","foodpanda","Food & Restaurants","2023-07-16"
4061846,"online","foodpanda","Food & Restaurants","2023-07-17"
4061846,"online","foodpanda","Food & Restaurants","2023-07-18"
4061846,"online","foodpanda","Food & Restaurants","2023-07-22"
4061846,"online","foodpanda","Food & Restaurants","2023-07-25"
4061913,"online","foodpanda","Food & Restaurants","2023-07-15"
4061958,"online","Daraz","Market Place","2023-07-26"
4061969,"online","Vegas.pk","Health, Beauty & Gifts","2023-07-24"
4061969,"online","foodpanda","Food & Restaurants","2023-07-30"
4061972,"online","foodpanda","Food & Restaurants","2023-07-12"
4061999,"online","foodpanda","Food & Restaurants","2023-07-27"
4062002,"online","Highfy","Health, Beauty & Gifts","2023-07-17"
4062043,"online","Daraz","Market Place","2023-07-12"
4062102,"online","Daraz","Market Place","2023-07-28"
4062102,"online","Daraz","Market Place","2023-07-31"
4062153,"online","Rivaj","Health, Beauty & Gifts","2023-07-15"
4062153,"online","elo","Fashion","2023-07-13"
4062171,"online","Daraz","Market Place","2023-07-14"
4062187,"online","foodpanda","Food & Restaurants","2023-07-12"
4062236,"online","foodpanda","Food & Restaurants","2023-07-14"
4062422,"online","foodpanda","Food & Restaurants","2023-07-12"
4062460,"online","foodpanda","Food & Restaurants","2023-07-12"
4062468,"online","foodpanda","Food & Restaurants","2023-07-12"
4062468,"online","foodpanda","Food & Restaurants","2023-07-14"
4062503,"online","Daraz","Market Place","2023-07-12"
4062510,"online","Daraz","Market Place","2023-07-14"
4062510,"online","Daraz","Market Place","2023-07-15"
4062522,"online","Mistore","Electronics & Home Appliances","2023-07-12"
4062585,"online","foodpanda","Food & Restaurants","2023-07-12"
4062595,"online","Daraz","Market Place","2023-07-13"
4062651,"online","foodpanda","Food & Restaurants","2023-07-18"
4062651,"online","foodpanda","Food & Restaurants","2023-07-31"
4062695,"instore","IDEAS","Fashion","2023-07-27"
4062717,"online","foodpanda","Food & Restaurants","2023-07-12"
4062741,"online","Daraz","Market Place","2023-07-14"
4062741,"online","Daraz","Market Place","2023-07-17"
4062741,"online","Daraz","Market Place","2023-07-18"
4062741,"online","Daraz","Market Place","2023-07-23"
4062741,"online","foodpanda","Food & Restaurants","2023-07-13"
4062741,"online","foodpanda","Food & Restaurants","2023-07-15"
4062741,"online","foodpanda","Food & Restaurants","2023-07-18"
4062741,"online","foodpanda","Food & Restaurants","2023-07-19"
4062741,"online","foodpanda","Food & Restaurants","2023-07-24"
4062741,"online","foodpanda","Food & Restaurants","2023-07-25"
4062744,"online","foodpanda","Food & Restaurants","2023-07-13"
4062746,"online","foodpanda","Food & Restaurants","2023-07-13"
4062749,"online","foodpanda","Food & Restaurants","2023-07-13"
4062752,"online","Daraz","Market Place","2023-07-12"
4062762,"online","Daraz","Market Place","2023-07-19"
4062779,"online","Pizza Max","Food & Restaurants","2023-07-12"
4062781,"online","Daraz","Market Place","2023-07-17"
4062784,"online","Daraz","Market Place","2023-07-12"
4062784,"online","Daraz","Market Place","2023-07-13"
4062784,"online","Daraz","Market Place","2023-07-16"
4062784,"online","Daraz","Market Place","2023-07-20"
4062785,"online","Daraz","Market Place","2023-07-15"
4062796,"online","Daraz","Market Place","2023-07-14"
4062894,"online","Hiba Life","Others","2023-07-13"
4062975,"online","foodpanda","Food & Restaurants","2023-07-13"
4062988,"online","Pizza Max","Food & Restaurants","2023-07-20"
4062998,"online","AliExpress","Market Place","2023-07-14"
4063011,"online","Arvelon Cosmetics","Health, Beauty & Gifts","2023-07-13"
4063030,"online","Daraz","Market Place","2023-07-14"
4063030,"online","Leyjao.pk","Electronics & Home Appliances","2023-07-18"
4063043,"online","foodpanda","Food & Restaurants","2023-07-12"
4063083,"online","Daraz","Market Place","2023-07-12"
